code,description,rvu,fud,pctc_split,is_addon,is_mod51_exempt,is_state_specific,is_altered_cpt,is_br
,"Biopsy, soft tissue of leg or ankle area; deep (subfascial or intramuscular)",3.88,090,,False,False,False,False,False
,"Radical resection of tumor (eg, sarcoma), soft tissue of leg or ankle area; less than",6.47,090,,False,False,False,False,False
27692,Transfer or transplant of single tendon (with muscle redirection or rerouting); each additional tendon (List separately in addition to code for primary procedure),1.73,ZZZ,,False,False,False,False,False
27695,"Repair, primary, disrupted ligament, ankle; collateral",6.62,090,,False,False,False,False,False
27696,"Repair, primary, disrupted ligament, ankle; both collateral ligaments",9.19,090,,False,False,False,False,False
27698,"Repair, secondary, disrupted ligament, ankle, collateral (eg, Watson-Jones proce- dure)",9.19,090,,False,False,False,False,False
27700,"Arthroplasty, ankle;",7.77,090,,False,False,False,False,False
27704,Removal of ankle implant,9.19,090,,False,False,False,False,False
27705,Osteotomy; tibia,12.07,090,,False,False,False,False,False
27707,Osteotomy; fibula,5.18,090,,False,False,False,False,False
27709,Osteotomy; tibia and fibula,14.66,090,,False,False,False,False,False
27712,"Osteotomy; multiple, with realignment on intramedullary rod (eg, Sofield type pro- cedure)",11.36,090,,False,False,False,False,False
27715,"Osteoplasty, tibia and fibula, lengthening or shortening",15.81,090,,False,False,False,False,False
27720,"Repair of nonunion or malunion, tibia; without graft, (eg, compression technique)",12.94,090,,False,False,False,False,False
27722,"Repair of nonunion or malunion, tibia; with sliding graft",14.24,090,,False,False,False,False,False
27724,"Repair of nonunion or malunion, tibia; with iliac or other autograft (includes obtain- ing graft)",15.53,090,,False,False,False,False,False
27725,"Repair of nonunion or malunion, tibia; by synostosis, with fibula, any method",15.53,090,,False,False,False,False,False
27726,Repair of fibula nonunion and/or malunion with internal fixation,9.63,090,,False,False,False,False,False
27730,"Arrest, epiphyseal (epiphysiodesis), open; distal tibia",5.18,090,,False,False,False,False,False
27732,"Arrest, epiphyseal (epiphysiodesis), open; distal fibula",4.14,090,,False,False,False,False,False
27734,"Arrest, epiphyseal (epiphysiodesis), open; distal tibia and fibula",7.25,090,,False,False,False,False,False
27745,"Prophylactic treatment (nailing, pinning, plating or wiring) with or without methyl- methacrylate, tibia",8.69,090,,False,False,False,False,False
27760,Closed treatment of medial malleolus fracture; without manipulation,2.27,090,,False,False,False,False,False
27762,"Closed treatment of medial malleolus fracture; with manipulation, with or without skin or skeletal traction",4.32,090,,False,False,False,False,False
27766,"Open treatment of medial malleolus fracture, includes internal fixation, when per- formed",7.77,090,,False,False,False,False,False
27767,Closed treatment of posterior malleolus fracture; without manipulation,1.55,090,,False,False,False,False,False
27768,Closed treatment of posterior malleolus fracture; with manipulation,2.59,090,,False,False,False,False,False
27769,"Open treatment of posterior malleolus fracture, includes internal fixation, when performed",5.18,090,,False,False,False,False,False
27780,Closed treatment of proximal fibula or shaft fracture; without manipulation,1.88,090,,False,False,False,False,False
27781,Closed treatment of proximal fibula or shaft fracture; with manipulation,3.23,090,,False,False,False,False,False
27784,"Open treatment of proximal fibula or shaft fracture, includes internal fixation, when performed",5.24,090,,False,False,False,False,False
27786,Closed treatment of distal fibular fracture (lateral malleolus); without manipulation,1.98,090,,False,False,False,False,False
27788,Closed treatment of distal fibular fracture (lateral malleolus); with manipulation,4.32,090,,False,False,False,False,False
27792,"Open treatment of distal fibular fracture (lateral malleolus), includes internal fixa- tion, when performed",7.77,090,,False,False,False,False,False
27808,"Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); without manipula- tion",2.59,090,,False,False,False,False,False
27810,"Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); with manipulation",3.88,090,,False,False,False,False,False
27814,"Open treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli, or medial and posterior malleoli), includes internal fixation, when performed",8.63,090,,False,False,False,False,False
27816,Closed treatment of trimalleolar ankle fracture; without manipulation,2.37,090,,False,False,False,False,False
28047,"Radical resection of tumor (eg, sarcoma), soft tissue of foot or toe; 3 cm or greater",8.07,090,,False,False,False,False,False
28050,Arthrotomy with biopsy; intertarsal or tarsometatarsal joint,3.95,090,,False,False,False,False,False
28052,Arthrotomy with biopsy; metatarsophalangeal joint,3.23,090,,False,False,False,False,False
28054,Arthrotomy with biopsy; interphalangeal joint,3.23,090,,False,False,False,False,False
28055,"Neurectomy, intrinsic musculature of foot",3.31,090,,False,False,False,False,False
28060,"Fasciectomy, plantar fascia; partial (separate procedure)",4.74,090,,False,False,False,False,False
28062,"Fasciectomy, plantar fascia; radical (separate procedure)",6.04,090,,False,False,False,False,False
28070,"Synovectomy; intertarsal or tarsometatarsal joint, each",3.95,090,,False,False,False,False,False
28072,"Synovectomy; metatarsophalangeal joint, each",3.23,090,,False,False,False,False,False
28080,"Excision, interdigital (Morton) neuroma, single, each",3.88,090,,False,False,False,False,False
28086,"Synovectomy, tendon sheath, foot; flexor",4.15,090,,False,False,False,False,False
28088,"Synovectomy, tendon sheath, foot; extensor",3.26,090,,False,False,False,False,False
28090,"Excision of lesion, tendon, tendon sheath, or capsule (including synovectomy) (eg, cyst or ganglion); foot",3.23,090,,False,False,False,False,False
28092,"Excision of lesion, tendon, tendon sheath, or capsule (including synovectomy) (eg, cyst or ganglion); toe(s), each",3.23,090,,False,False,False,False,False
28100,"Excision or curettage of bone cyst or benign tumor, talus or calcaneus;",4.74,090,,False,False,False,False,False
28102,"Excision or curettage of bone cyst or benign tumor, talus or calcaneus; with iliac or other autograft (includes obtaining graft)",5.18,090,,False,False,False,False,False
28103,"Excision or curettage of bone cyst or benign tumor, talus or calcaneus; with allograft",4.74,090,,False,False,False,False,False
28104,"Excision or curettage of bone cyst or benign tumor, tarsal or metatarsal, except talus or calcaneus;",3.62,090,,False,False,False,False,False
28106,"Excision or curettage of bone cyst or benign tumor, tarsal or metatarsal, except talus or calcaneus; with iliac or other autograft (includes obtaining graft)",5.18,090,,False,False,False,False,False
28107,"Excision or curettage of bone cyst or benign tumor, tarsal or metatarsal, except talus or calcaneus; with allograft",5.18,090,,False,False,False,False,False
28108,"Excision or curettage of bone cyst or benign tumor, phalanges of foot",4.10,090,,False,False,False,False,False
28110,"Ostectomy, partial excision, fifth metatarsal head (bunionette) (separate proce- dure)",3.23,090,,False,False,False,False,False
28111,"Ostectomy, complete excision; first metatarsal head",4.64,090,,False,False,False,False,False
28112,"Ostectomy, complete excision; other metatarsal head (second, third or fourth)",3.23,090,,False,False,False,False,False
28113,"Ostectomy, complete excision; fifth metatarsal head",3.23,090,,False,False,False,False,False
28114,"Ostectomy, complete excision; all metatarsal heads, with partial proximal pha- langectomy, excluding first metatarsal (eg, Clayton type procedure)",7.90,090,,False,False,False,False,False
28116,"Ostectomy, excision of tarsal coalition",6.04,090,,False,False,False,False,False
