code,description,rvu,fud,pctc_split,is_addon,is_mod51_exempt,is_state_specific,is_altered_cpt,is_br
"Radiologic examination, elbow; 2 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination, elbow; complete, minimum of 3 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination, elbow, arthrography, radiological supervision and inter- pretation",,,XXX,35/65,False,False,False,False,False
"Radiologic examination; forearm, 2 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination; upper extremity, infant, minimum of 2 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination, wrist; 2 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination, wrist; complete, minimum of 3 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination, wrist, arthrography, radiological supervision and interpre- tation",,,XXX,35/65,False,False,False,False,False
"Radiologic examination, hand; 2 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination, hand; minimum of 3 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination, finger(s), minimum of 2 views",,,XXX,40/60,False,False,False,False,False
"Computed tomography, upper extremity; without contrast material",,,XXX,25/75,False,False,False,False,False
"Computed tomography, upper extremity; with contrast material(s)",,,XXX,25/75,False,False,False,False,False
"Computed tomography, upper extremity; without contrast material, followed by contrast material(s) and further sections",,,XXX,25/75,False,False,False,False,False
"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing",,,XXX,25/75,False,False,False,False,False
"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; with- out contrast material(s)",,,XXX,20/80,False,False,False,False,False
"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; with contrast material(s)",,,XXX,20/80,False,False,False,False,False
"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; with- out contrast material(s), followed by contrast material(s) and further sequences",,,XXX,20/80,False,False,False,False,False
"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s)",,,XXX,20/80,False,False,False,False,False
"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; with con- trast material(s)",,,XXX,20/80,False,False,False,False,False
"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s), followed by contrast material(s) and further sequences",,,XXX,20/80,False,False,False,False,False
"Magnetic resonance angiography, upper extremity, with or without contrast mate- rial(s)",,,XXX,20/80,False,False,False,False,False
"Radiologic examination, hip, unilateral, with pelvis when performed; 1 view",,,XXX,32/68,False,False,False,False,False
"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views",,,XXX,27/73,False,False,False,False,False
"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of views",,,XXX,28/72,False,False,False,False,False
"Radiologic examination, hips, bilateral, with pelvis when performed; 2 views",,,XXX,30/70,False,False,False,False,False
"Radiologic examination, hips, bilateral, with pelvis when performed; 3-4 views",,,XXX,31/69,False,False,False,False,False
"Radiologic examination, hips, bilateral, with pelvis when performed; minimum of views",,,XXX,29/71,False,False,False,False,False
"Radiologic examination, hip, arthrography, radiological supervision and interpreta- tion",,,XXX,35/65,False,False,False,False,False
"Radiologic examination, femur; 1 view",,,XXX,30/70,False,False,False,False,False
"Radiologic examination, femur; minimum 2 views",,,XXX,29/71,False,False,False,False,False
"Radiologic examination, knee; 1 or 2 views",,,XXX,40/60,False,False,False,False,False
"Radiologic examination, knee; 3 views",,,XXX,40/60,False,False,False,False,False
