,Code,Description,Relative Value,FUD,PC/TC Split
,81450,"Targeted genomic sequence analysis panel, hematolymphoid neoplasm or disor- der, DNA analysis, and RNA analysis when performed, 5-50 genes (eg, BRAF, CEBPA, DNMT3A, EZH2, FLT3, IDH1, IDH2, JAK2, KRAS, KIT, MLL, NRAS, NPM1, NOTCH1), interrogation for sequence variants, and copy number variants or rear- rangements, or isoform expression or mRNA expression levels, if performed",0,XXX,0/100
,81455,"Targeted genomic sequence analysis panel, solid organ or hematolymphoid neo- plasm, DNA analysis, and RNA analysis when performed, 51 or greater genes (eg, ALK, BRAF, CDKN2A, CEBPA, DNMT3A, EGFR, ERBB2, EZH2, FLT3, IDH1, IDH2, JAK2, KIT, KRAS, MLL, NPM1, NRAS, MET, NOTCH1, PDGFRA, PDGFRB, PGR, PIK3CA, PTEN, RET), interrogation for sequence variants and copy number vari- ants or rearrangements, if performed",0,XXX,0/100
,81460,"Whole mitochondrial genome (eg, Leigh syndrome, mitochondrial encephalomy- opathy, lactic acidosis, and stroke-like episodes [MELAS], myoclonic epilepsy with ragged-red fibers [MERFF], neuropathy, ataxia, and retinitis pigmentosa [NARP], Leber hereditary optic neuropathy [LHON]), genomic sequence, must include sequence analysis of entire mitochondrial genome with heteroplasmy detection",0,XXX,0/100
,81465,"Whole mitochondrial genome large deletion analysis panel (eg, Kearns-Sayre syn- drome, chronic progressive external ophthalmoplegia), including heteroplasmy detection, if performed",0,XXX,0/100
,81470,"X-linked intellectual disability (XLID) (eg, syndromic and non-syndromic XLID); genomic sequence analysis panel, must include sequencing of at least 60 genes, including ARX, ATRX, CDKL5, FGD1, FMR1, HUWE1, IL1RAPL, KDM5C, L1CAM, MECP2, MED12, MID1, OCRL, RPS6KA3, and SLC16A2",0,XXX,
,81471,"X-linked intellectual disability (XLID) (eg, syndromic and non-syndromic XLID); duplication/deletion gene analysis, must include analysis of at least 60 genes, including ARX, ATRX, CDKL5, FGD1, FMR1, HUWE1, IL1RAPL, KDM5C, L1CAM, MECP2, MED12, MID1, OCRL, RPS6KA3, and SLC16A2",0,XXX,
,81479,Unlisted molecular pathology procedure,0,XXX,
,81490,"Autoimmune (rheumatoid arthritis), analysis of 12 biomarkers using immunoas- says, utilizing serum, prognostic algorithm reported as a disease activity score",0,XXX,0/100
,81493,"Coronary artery disease, mRNA, gene expression profiling by real-time RT-PCR of 23 genes, utilizing whole peripheral blood, algorithm reported as a risk score",0,XXX,0/100
,81500,"Oncology (ovarian), biochemical assays of two proteins (CA-125 and HE4), utilizing serum, with menopausal status, algorithm reported as a risk score",0,XXX,0/100
,81503,"Oncology (ovarian), biochemical assays of five proteins (CA-125, apolipoprotein A1, beta-2 microglobulin, transferrin, and pre-albumin), utilizing serum, algorithm reported as a risk score",0,XXX,0/100
,81504,"Oncology (tissue of origin), microarray gene expression profiling of > 2000 genes, utilizing formalin-fixed paraffin-embedded tissue, algorithm reported as tissue similarity scores",0,XXX,0/100
,81506,"Endocrinology (type 2 diabetes), biochemical assays of seven analytes (glucose, HbA1c, insulin, hs-CRP, adiponectin, ferritin, interleukin 2-receptor alpha), utilizing serum or plasma, algorithm reporting a risk score",0,XXX,0/100
,81507,"Fetal aneuploidy (trisomy 21, 18, and 13) DNA sequence analysis of selected regions using maternal plasma, algorithm reported as a risk score for each trisomy",0,XXX,0/100
,81508,"Fetal congenital abnormalities, biochemical assays of two proteins (PAPP-A, hCG [any form]), utilizing maternal serum, algorithm reported as a risk score",0,XXX,0/100
,81509,"Fetal congenital abnormalities, biochemical assays of three proteins (PAPP-A, hCG [any form], DIA), utilizing maternal serum, algorithm reported as a risk score",0,XXX,0/100
,81510,"Fetal congenital abnormalities, biochemical assays of three analytes (AFP, uE3, hCG [any form]), utilizing maternal serum, algorithm reported as a risk score",0,XXX,0/100
,81511,"Fetal congenital abnormalities, biochemical assays of four analytes (AFP, uE3, hCG [any form], DIA) utilizing maternal serum, algorithm reported as a risk score (may include additional results from previous biochemical testing)",0,XXX,0/100
,81512,"Fetal congenital abnormalities, biochemical assays of five analytes (AFP, uE3, total hCG, hyperglycosylated hCG, DIA) utilizing maternal serum, algorithm reported as a risk score",0,XXX,0/100
